cell_id,x,y,cell_type,unique_region,true_organization,true_border,true_border_operational,signed_distance,distance_from_border,window_frac_B,Neighborhood
2674,1391.6635145433247,546.692032366991,3,1,B,False,False,743.423963132865,743.423963132865,1.0,B
2675,517.7865377627313,1172.2160652279854,5,1,A,False,False,-112.57223284718214,112.57223284718214,0.0,A
2676,1247.9726155288517,232.22149210050702,5,1,B,False,False,347.7588007578803,347.7588007578803,1.0,B
2677,1307.4870756827295,676.4309210702777,6,1,B,False,False,401.2292535335361,401.2292535335361,1.0,B
2678,1085.5585620738566,237.98193130642176,8,1,B,False,False,202.8787617709502,202.8787617709502,1.0,B
2679,554.8391123302281,168.36050106212497,2,1,A,False,False,-314.30172434867006,314.30172434867006,0.0,A
2680,837.7916598692536,1470.822914969176,6,1,B,True,True,12.500566297338144,12.500566297338144,0.65,A
2681,450.53638983517885,1461.9744149968028,2,1,A,False,False,-267.7198680203452,267.7198680203452,0.0,A
2682,37.440466694533825,37.94561605900526,5,1,A,False,False,-528.1605355219441,528.1605355219441,0.0,A
2683,224.85120501369238,375.808353535831,7,1,A,False,False,-343.45485538291945,343.45485538291945,0.0,A
2684,261.5698124282062,1473.7394945695996,6,1,A,False,False,-428.41914494791,428.41914494791,0.0,A
2685,477.3326930589974,403.43674505129457,7,1,A,False,False,-157.0982539404616,157.0982539404616,0.0,A
2686,1272.0691552385688,39.96922122314572,7,1,B,False,False,337.9195523558898,337.9195523558898,1.0,B
2687,251.24443508684635,1333.3551571704447,2,1,A,False,False,-322.0756218483582,322.0756218483582,0.0,A
2688,910.5168404057622,1499.6386812999845,8,1,B,True,False,55.50132674004894,55.50132674004894,0.95,B
2689,365.370259154588,1230.5468204431236,8,1,A,False,False,-264.39883222640094,264.39883222640094,0.0,A
2690,1250.7289233617485,25.838336907327175,4,1,B,False,False,326.58880717212577,326.58880717212577,1.0,B
2691,144.37196217477322,1178.60022559762,1,1,A,False,False,-454.60211290487996,454.60211290487996,0.0,A
2692,217.87268528714776,1443.132416345179,2,1,A,False,False,-408.83939997788696,408.83939997788696,0.0,A
2693,68.81375005468726,123.81904385983944,7,1,A,False,False,-711.7352257206587,711.7352257206587,0.0,A
2694,1130.3920741192997,3.6143227480351925,8,1,B,False,False,256.23721278404315,256.23721278404315,1.0,B
2695,886.0175586305559,125.6038541905582,6,1,B,True,False,25.073313142164636,25.073313142164636,0.85,B
2696,279.45958636701107,70.61543734744191,2,1,A,False,False,-409.03975827695336,409.03975827695336,0.0,A
2697,136.0711371526122,1327.471203636378,1,1,A,False,False,-410.9838915843847,410.9838915843847,0.0,A
2698,779.4906659983099,223.30797649919987,5,1,A,True,False,-72.34084350060282,72.34084350060282,0.0,A
2699,1485.4617873206735,1320.8228023722768,4,1,B,False,False,630.3668082082212,630.3668082082212,1.0,B
2700,1401.9637741148472,192.1074860729277,3,1,B,False,False,526.2813555447141,526.2813555447141,1.0,B
2701,1088.6426903307438,1466.335244011134,3,1,B,False,False,202.51299339421175,202.51299339421175,1.0,B
2702,348.5044939443469,173.14680945128202,1,1,A,False,False,-521.3952303378949,521.3952303378949,0.0,A
2703,297.1369503065944,877.7720890939236,1,1,A,False,False,-572.6203276884229,572.6203276884229,0.0,A
2704,454.96593369171023,826.7731619998813,7,1,A,False,False,-368.13075589064454,368.13075589064454,0.0,A
2705,1281.4321140758693,539.2748527228832,4,1,B,False,False,644.3737694022906,644.3737694022906,1.0,B
2706,1188.3991453796625,948.077189270407,4,1,B,False,False,286.926399427908,286.926399427908,1.0,B
2707,922.3448317497969,1440.6266128644347,5,1,B,True,False,91.31705483144869,91.31705483144869,1.0,B
2708,472.82381169497967,1026.7600701190531,8,1,A,False,False,-207.90312277331918,207.90312277331918,0.0,A
2709,1019.6728147566319,982.4461550451815,6,1,B,False,False,150.7273046132418,150.7273046132418,1.0,B
2710,129.11438941955566,1067.0331353321671,6,1,A,False,False,-412.58487586658254,412.58487586658254,0.0,A
2711,141.08167262747884,1428.8697405718267,7,1,A,False,False,-443.103431481775,443.103431481775,0.0,A
2712,1278.065437451005,437.8282427787781,6,1,B,False,False,488.32460895611206,488.32460895611206,1.0,B
2713,1444.3060895428061,667.0310217887163,6,1,B,False,False,507.9420743063186,507.9420743063186,1.0,B
2714,324.7962207533419,671.5894346125424,5,1,A,False,False,-273.41929246108367,273.41929246108367,0.0,A
2715,774.6932907029986,1342.576090246439,5,1,B,True,False,61.1764563406494,61.1764563406494,1.0,B
2716,279.5739183202386,1253.9937109686434,4,1,A,False,False,-341.5893122955461,341.5893122955461,0.0,A
2717,1474.1195691749454,1166.3744528777897,4,1,B,False,False,728.1546450496209,728.1546450496209,1.0,B
2718,469.5941121317446,818.1226118467748,2,1,A,False,False,-340.7847212324379,340.7847212324379,0.0,A
2719,1347.1928229555488,966.825305018574,4,1,B,False,False,404.53533380727055,404.53533380727055,1.0,B
2720,1455.2389760501683,36.526944022625685,4,1,B,False,False,466.72527997477476,466.72527997477476,1.0,B
2721,192.70517164841294,661.9057045318186,5,1,A,False,False,-362.9266026061421,362.9266026061421,0.0,A
2722,1234.6654613502324,984.4071152620018,5,1,B,False,False,311.3712819518801,311.3712819518801,1.0,B
2723,915.218245703727,697.3159709013999,3,1,B,False,False,114.39668104830801,114.39668104830801,1.0,B
2724,449.513444211334,175.135119818151,2,1,A,False,False,-420.48610873359246,420.48610873359246,0.0,A
2725,1457.0683222264051,581.5839534625411,4,1,B,False,False,719.2142696003725,719.2142696003725,1.0,B
2726,450.0700836069882,657.9836932942271,6,1,A,False,False,-180.70613801384275,180.70613801384275,0.0,A
2727,757.0187249220908,309.4385415315628,4,1,A,True,True,-25.170012339376708,25.170012339376708,0.3,B
2728,680.1600297912955,718.7346909195185,1,1,A,True,False,-61.64878006108654,61.64878006108654,0.0,A
2729,512.9274884238839,255.1941554993391,1,1,A,False,False,-266.8662700290411,266.8662700290411,0.0,A
2730,616.9153712689877,437.5807922333479,5,1,A,True,False,-38.33133794616211,38.33133794616211,0.05,A
2731,105.35008320584893,597.582483664155,1,1,A,False,False,-459.83622084486416,459.83622084486416,0.0,A
2732,1435.3850721381605,491.1037045530975,5,1,B,False,False,761.2238674416434,761.2238674416434,1.0,B
2733,1407.1380975656211,407.7149648219347,5,1,B,False,False,523.2046829558117,523.2046829558117,1.0,B
2734,545.1447037048638,1485.3994846343994,8,1,A,False,False,-227.61836311109607,227.61836311109607,0.0,A
2735,1119.2983891814947,1374.5954115875065,6,1,B,False,False,273.5014895400082,273.5014895400082,1.0,B
2736,1236.6723250597715,1431.2964691780508,3,1,B,False,False,315.0606510498054,315.0606510498054,1.0,B
2737,737.0964051224291,861.4964503794909,3,1,A,False,False,-130.91760212351403,130.91760212351403,0.0,A
2738,1265.89444745332,879.9083498306572,7,1,B,False,False,395.56602972961986,395.56602972961986,1.0,B
2739,128.72365163639188,404.40982673317194,2,1,A,False,False,-409.36044993650876,409.36044993650876,0.0,A
2740,1165.878453757614,228.37579809129238,8,1,B,False,False,277.10966002913847,277.10966002913847,1.0,B
2741,488.47387125715613,658.757415600121,5,1,A,False,False,-153.90780747911225,153.90780747911225,0.0,A
2742,15.396706759929657,354.2626826092601,1,1,A,False,False,-496.88528494018374,496.88528494018374,0.0,A
2743,359.48876151815057,400.79045947641134,2,1,A,False,False,-242.7339019477356,242.7339019477356,0.0,A
2744,406.3491658307612,479.31648837402463,8,1,A,False,False,-214.64664225238295,214.64664225238295,0.0,A
2745,765.7250803895295,1192.8481115028262,8,1,B,False,False,125.01996551252125,125.01996551252125,1.0,B
2746,306.5327634103596,75.41029248386621,7,1,A,False,False,-397.1876517395333,397.1876517395333,0.0,A
2747,1256.0983467847109,162.6974972896278,4,1,B,False,False,384.1325051202925,384.1325051202925,1.0,B
2748,1116.3947582244873,113.5052377358079,7,1,B,False,False,230.0568427462256,230.0568427462256,1.0,B
2749,383.1362924538553,393.27074820175767,2,1,A,False,False,-227.63118587246126,227.63118587246126,0.0,A
2750,541.3657114841044,1282.403128221631,5,1,A,True,False,-92.05193500412237,92.05193500412237,0.0,A
2751,469.71940342336893,164.32223562151194,6,1,A,False,False,-397.62311162525725,397.62311162525725,0.0,A
2752,143.3773683384061,220.25021770969033,8,1,A,False,False,-659.615741870445,659.615741870445,0.0,A
2753,773.6631212756038,76.33551489561796,5,1,A,True,False,-40.145274441328006,40.145274441328006,0.0,A
2754,1246.0055337287486,834.3524895608425,5,1,B,False,False,358.35006216747587,358.35006216747587,1.0,B
2755,1333.7256526574492,1139.754165429622,3,1,B,False,False,537.2335504654021,537.2335504654021,1.0,B
2756,927.1404356695712,795.986435841769,5,1,B,True,False,70.4678724373442,70.4678724373442,1.0,A
2757,204.43280786275864,1204.3278152123094,1,1,A,False,False,-419.4259596713293,419.4259596713293,0.0,A
2758,1393.7925430946052,272.6264619268477,7,1,B,False,False,436.79881307243795,436.79881307243795,1.0,B
2759,90.55149927735329,577.3428962565958,1,1,A,False,False,-496.5563627046023,496.5563627046023,0.0,A
2760,994.8779591359198,916.4702729322016,6,1,B,False,False,123.92606054801198,123.92606054801198,1.0,B
2761,541.7924411594868,569.8202317580581,2,1,A,True,False,-90.10310901767954,90.10310901767954,0.0,A
2762,1036.009184550494,218.68132520467043,5,1,B,False,False,161.93577497791844,161.93577497791844,1.0,B
2763,254.6475436538458,1383.1777931191027,2,1,A,False,False,-326.74042099812226,326.74042099812226,0.0,A
2764,819.6381437592208,38.85197080671787,5,1,B,True,True,20.122711885273358,20.122711885273358,0.7,B
2765,109.76133914664388,1008.4272469393909,5,1,A,False,False,-482.9277785161469,482.9277785161469,0.0,A
2766,1384.8478747531772,907.5906216166914,6,1,B,False,False,496.5433569424452,496.5433569424452,1.0,B
2767,711.4175534807146,1364.7497738711536,7,1,A,True,True,-0.8694199029613352,0.8694199029613352,0.45,B
2768,194.33984672650695,74.65383410453796,2,1,A,False,False,-481.53812339984216,481.53812339984216,0.0,A
2769,614.238039124757,50.057797227054834,5,1,A,False,False,-134.84770470410777,134.84770470410777,0.0,A
2770,397.19633711501956,298.0516171082854,8,1,A,False,False,-293.1142560802025,293.1142560802025,0.0,A
2771,1172.2640278749168,36.73361800611019,4,1,B,False,False,268.5361005397156,268.5361005397156,1.0,B
2772,575.1504683867097,616.0148070193827,6,1,A,True,False,-72.91918360630942,72.91918360630942,0.0,A
2773,1444.556670729071,1210.7793116010725,8,1,B,False,False,806.0386960294825,806.0386960294825,1.0,B
2774,609.5171486958861,993.8478064723313,7,1,A,False,False,-144.35763944611404,144.35763944611404,0.0,A
2775,1271.1733197793365,1118.8664347864687,5,1,B,False,False,443.9419541856757,443.9419541856757,1.0,B
2776,286.9015890173614,698.4372795559466,6,1,A,False,False,-313.95665666252467,313.95665666252467,0.0,A
2777,1292.356283403933,244.14188554510474,5,1,B,False,False,376.89906931272276,376.89906931272276,1.0,B
2778,1196.2780659087002,120.64364925026894,5,1,B,False,False,303.7549320224149,303.7549320224149,1.0,B
2779,666.7822846211493,925.6379739381373,8,1,A,False,False,-172.69751208307667,172.69751208307667,0.0,A
2780,1013.6751132085919,1381.3691195100546,4,1,B,False,False,194.44292162382533,194.44292162382533,1.0,B
2781,326.5884490683675,1239.461111370474,7,1,A,False,False,-301.50482618091587,301.50482618091587,0.0,A
2782,86.48661989718676,992.5316255539656,5,1,A,False,False,-527.3809534797207,527.3809534797207,0.0,A
2783,1233.191344421357,1048.585752490908,3,1,B,False,False,327.7339834655,327.7339834655,1.0,B
2784,1212.7253073267639,52.715282421559095,6,1,B,False,False,294.5354750880932,294.5354750880932,1.0,B
2785,682.0059274323285,531.1060608364642,6,1,B,True,False,51.73575536848282,51.73575536848282,1.0,B
2786,931.3760921359062,61.66435405611992,5,1,B,True,False,87.21868649684467,87.21868649684467,1.0,B
2787,579.7863621264696,782.6196290552616,7,1,A,False,False,-196.75795961105632,196.75795961105632,0.0,A
2788,801.4264251105487,835.8482290059328,5,1,A,True,False,-57.41957067892884,57.41957067892884,0.0,A
2789,969.3220588378608,1180.7203427888453,8,1,B,False,False,304.5583258194358,304.5583258194358,1.0,B
2790,542.8397781215608,1125.9386027231812,6,1,A,False,False,-100.90816804562095,100.90816804562095,0.0,A
2791,343.72374415397644,887.7274990081787,7,1,A,False,False,-521.5770990361723,521.5770990361723,0.0,A
2792,281.295508146286,1173.5220830887556,2,1,A,False,False,-325.687471830572,325.687471830572,0.0,A
2793,969.0148886293173,551.7310090363026,4,1,B,False,False,325.0961352481604,325.0961352481604,1.0,B
2794,332.6469473540783,226.95568995550275,8,1,A,False,False,-472.08776736707904,472.08776736707904,0.0,A
2795,679.180221632123,368.5299321077764,1,1,A,True,False,-34.92552446392867,34.92552446392867,0.1,A
2796,62.19722516834736,1466.8144821189344,2,1,A,False,False,-564.6188354241608,564.6188354241608,0.0,A
2797,481.5819966606796,510.9236938878894,6,1,A,False,False,-148.01734590120302,148.01734590120302,0.0,A
2798,165.24107521399856,136.42696291208267,7,1,A,False,False,-655.2372267196583,655.2372267196583,0.0,A
2799,518.8120370730758,1049.3511334061623,7,1,A,False,False,-157.77381464173038,157.77381464173038,0.0,A
2800,87.76884712278843,910.0253311917186,7,1,A,False,False,-736.5656499762144,736.5656499762144,0.0,A
2801,785.3736053220928,1034.0392445214093,7,1,B,True,True,12.479230373377437,12.479230373377437,0.65,B
2802,1412.372802849859,359.1152401641011,5,1,B,False,False,458.16383181219675,458.16383181219675,1.0,B
2803,1140.2635392732918,925.381884444505,6,1,B,False,False,255.44638831933176,255.44638831933176,1.0,B
2804,850.5618777126074,964.6154665388167,6,1,B,True,True,13.695849390213242,13.695849390213242,0.75,A
2805,444.9085439555347,15.994107350707054,6,1,A,False,False,-220.4760740939577,220.4760740939577,0.0,A
2806,340.07609635591507,132.4344933964312,1,1,A,False,False,-483.7223991796792,483.7223991796792,0.0,A
2807,512.5624439679086,462.70061703398824,3,1,A,False,False,-117.8349030642906,117.8349030642906,0.0,A
2808,863.3062248118222,1022.2977166995406,5,1,B,True,False,57.948966432550854,57.948966432550854,1.0,A
2809,1003.1643742695451,1240.8809149637818,7,1,B,False,False,367.66766922844545,367.66766922844545,1.0,B
2810,773.0474956333637,1119.4312004372478,5,1,B,True,False,70.0666546973368,70.0666546973368,1.0,B
2811,342.6769464276731,319.87894512712955,7,1,A,False,False,-304.83945508874785,304.83945508874785,0.0,A
2812,999.3146485649049,840.8604701980948,7,1,B,False,False,128.30192579064334,128.30192579064334,1.0,B
2813,534.1548817232251,963.3224420249462,2,1,A,False,False,-238.0710548797298,238.0710548797298,0.0,A
2814,652.4252761155367,637.441614177078,5,1,A,True,True,-24.886826398623676,24.886826398623676,0.25,A
2815,300.9789688512683,268.9876276999712,5,1,A,False,False,-411.97603225595896,411.97603225595896,0.0,A
2816,1242.458545602858,895.504429936409,3,1,B,False,False,367.4148212638042,367.4148212638042,1.0,B
2817,822.5254830904305,1437.270402442664,5,1,B,True,True,23.22033190441571,23.22033190441571,0.75,A
2818,851.339447312057,370.97040843218565,5,1,B,True,False,85.03083271589884,85.03083271589884,1.0,B
2819,1409.4735318794847,803.7412650883198,7,1,B,False,False,473.7339199060466,473.7339199060466,1.0,B
2820,196.96600176393986,1384.5250527374446,3,1,A,False,False,-366.8651446315673,366.8651446315673,0.0,A
2821,1493.8708213157952,509.84818395227194,3,1,B,False,False,853.7070443203652,853.7070443203652,1.0,B
2822,982.3690848425031,1054.8346862196922,5,1,B,False,False,161.72423944343936,161.72423944343936,1.0,B
2823,946.4448904618621,716.4758727885783,6,1,B,False,False,122.34312819125346,122.34312819125346,1.0,B
2824,108.11479110270739,1472.4240358918905,5,1,A,False,False,-542.424304925172,542.424304925172,0.0,A
2825,1067.1576806344092,1417.4076025374234,4,1,B,False,False,204.41764378481537,204.41764378481537,1.0,B
2826,306.6928214393556,1258.6748292669654,8,1,A,False,False,-313.0488058234364,313.0488058234364,0.0,A
2827,1015.1169123128057,22.83929754048586,3,1,B,False,False,165.61414807247453,165.61414807247453,1.0,B
2828,1387.1182166039944,928.4166935831308,4,1,B,False,False,475.2185298310829,475.2185298310829,1.0,B
2829,365.39330100640655,47.18464007601142,2,1,A,False,False,-309.6125746884425,309.6125746884425,0.0,A
2830,972.5488135591149,1389.2658068798482,6,1,B,False,False,159.67065504470324,159.67065504470324,1.0,B
2831,44.787488412112,1392.1596324071288,7,1,A,False,False,-474.7057291302473,474.7057291302473,0.0,A
2832,1065.2064308524132,1434.0775469318032,3,1,B,False,False,194.67522887564277,194.67522887564277,1.0,B
2833,1118.5162723995745,182.26625584065914,7,1,B,False,False,248.1606636959067,248.1606636959067,1.0,B
2834,1340.753421653062,1102.6984700001776,6,1,B,False,False,465.86821913183473,465.86821913183473,1.0,B
2835,1257.7152885496616,299.45913841947913,8,1,B,False,False,326.9839832006408,326.9839832006408,1.0,B
2836,1274.935859721154,1242.5298281013966,8,1,B,False,False,634.4794499263257,634.4794499263257,1.0,B
2837,296.2211072444916,983.772930689156,7,1,A,False,False,-388.72192992075855,388.72192992075855,0.0,A
2838,1186.9268920272589,1490.0585389696062,3,1,B,False,False,280.93254546936356,280.93254546936356,1.0,B
2839,279.1700600646436,643.8229135237634,2,1,A,False,False,-300.35674940942783,300.35674940942783,0.0,A
2840,852.2546589374542,78.46521399915218,7,1,B,True,False,18.97938177441516,18.97938177441516,0.8,A
2841,441.23787386342883,771.2750737555325,5,1,A,False,False,-287.8310946970096,287.8310946970096,0.0,A
2842,483.8565126992762,71.21014734730124,5,1,A,False,False,-255.4939657219869,255.4939657219869,0.0,A
2843,1313.0056117661297,540.2391334064305,8,1,B,False,False,674.646661435608,674.646661435608,1.0,B
